"i"	"d"	"f"	"o"	"n"
"2057"	16	5	6	0.273861278752583	0.475797238518024
"2058"	16	5	7	NA	NA
"2059"	16	5	8	0.273861278752583	0.475797238518024
"2060"	16	5	9	0.7	0.0432539682539683
"2061"	16	5	10	0.583333333333333	0.107997134038801
"2062"	16	5	11	0.916666666666667	0.00131172839506173
"2063"	16	5	12	0.533333333333333	0.147525352733686
"2064"	16	5	13	0.566666666666667	0.120574294532628
"2065"	16	5	14	-0.933333333333333	0.000749559082892416
"2066"	16	5	15	0.7	0.0432539682539683
"2067"	16	5	16	0.583333333333333	0.107997134038801
"2068"	16	5	17	0.916666666666667	0.00131172839506173
"2069"	16	5	18	0.6	0.0967978395061728
"2070"	16	5	19	0.45	0.229817019400353
"2071"	16	5	20	0.966666666666667	0.000165343915343915
"2072"	16	5	21	0.433333333333333	0.249917328042328
"2073"	16	5	22	0.266666666666667	0.493331128747795
"2074"	16	5	23	-0.95	0.000352733686067019
"2075"	16	5	24	0.6	0.0967978395061728
"2076"	16	5	25	0.45	0.229817019400353
"2077"	16	5	26	0.966666666666667	0.000165343915343915
"2078"	16	5	27	-0.133333333333333	0.743540564373898
"2079"	16	5	28	-0.251048222626717	0.514673585580497
"2080"	16	5	29	0.7	0.0432539682539683
"2081"	16	5	30	0.25	0.520634920634921
"2082"	16	5	31	-0.273861278752583	0.475797238518024
"2083"	16	5	32	0.85	0.00607363315696649
"2084"	16	5	33	-0.0166666666666667	0.981569664902998
"2085"	16	5	34	-0.410791918128875	0.272070827453611
"2086"	16	5	35	0.95	0.000352733686067019
"2087"	16	5	36	-0.203419051086243	0.599623063924642
"2088"	16	5	37	-0.266666666666667	0.493331128747795
"2089"	16	5	38	-0.366666666666667	0.336259920634921
"2090"	16	6	9	0.410791918128875	0.272070827453611
"2091"	16	6	10	-0.273861278752583	0.475797238518024
"2092"	16	6	11	0.273861278752583	0.475797238518024
"2093"	16	6	12	0.547722557505166	0.126870366923671
"2094"	16	6	13	0.547722557505166	0.126870366923671
"2095"	16	6	14	0	1
"2096"	16	6	15	0.410791918128875	0.272070827453611
"2097"	16	6	16	-0.273861278752583	0.475797238518024
"2098"	16	6	17	0.273861278752583	0.475797238518024
"2099"	16	6	18	-0.136930639376292	0.725369135954555
"2100"	16	6	19	-0.273861278752583	0.475797238518024
"2101"	16	6	20	0.136930639376292	0.725369135954555
"2102"	16	6	21	0.410791918128875	0.272070827453611
"2103"	16	6	22	0.547722557505166	0.126870366923671
"2104"	16	6	23	-0.136930639376292	0.725369135954555
"2105"	16	6	24	-0.136930639376292	0.725369135954555
"2106"	16	6	25	-0.273861278752583	0.475797238518024
"2107"	16	6	26	0.136930639376292	0.725369135954555
"2108"	16	7	9	NA	NA
"2109"	16	7	10	NA	NA
"2110"	16	7	11	NA	NA
"2111"	16	7	12	NA	NA
"2112"	16	7	13	NA	NA
"2113"	16	7	14	NA	NA
"2114"	16	7	15	NA	NA
"2115"	16	7	16	NA	NA
"2116"	16	7	17	NA	NA
"2117"	16	7	18	NA	NA
"2118"	16	7	19	NA	NA
"2119"	16	7	20	NA	NA
"2120"	16	7	21	NA	NA
"2121"	16	7	22	NA	NA
"2122"	16	7	23	NA	NA
"2123"	16	7	24	NA	NA
"2124"	16	7	25	NA	NA
"2125"	16	7	26	NA	NA
"2126"	16	8	9	0.410791918128875	0.272070827453611
"2127"	16	8	10	-0.273861278752583	0.475797238518024
"2128"	16	8	11	0.273861278752583	0.475797238518024
"2129"	16	8	12	0.547722557505166	0.126870366923671
"2130"	16	8	13	0.547722557505166	0.126870366923671
"2131"	16	8	14	0	1
"2132"	16	8	15	0.410791918128875	0.272070827453611
"2133"	16	8	16	-0.273861278752583	0.475797238518024
"2134"	16	8	17	0.273861278752583	0.475797238518024
"2135"	16	8	18	-0.136930639376292	0.725369135954555
"2136"	16	8	19	-0.273861278752583	0.475797238518024
"2137"	16	8	20	0.136930639376292	0.725369135954555
"2138"	16	8	21	0.410791918128875	0.272070827453611
"2139"	16	8	22	0.547722557505166	0.126870366923671
"2140"	16	8	23	-0.136930639376292	0.725369135954555
"2141"	16	8	24	-0.136930639376292	0.725369135954555
"2142"	16	8	25	-0.273861278752583	0.475797238518024
"2143"	16	8	26	0.136930639376292	0.725369135954555
"2144"	17	3	6	0.894427190999916	0.040519326353834
"2145"	17	3	7	NA	NA
"2146"	17	3	8	0.894427190999916	0.040519326353834
"2147"	17	3	9	0.8	0.133333333333333
"2148"	17	3	10	0.8	0.133333333333333
"2149"	17	3	11	0.8	0.133333333333333
"2150"	17	3	12	-0.2	0.783333333333333
"2151"	17	3	13	0	1
"2152"	17	3	14	-0.8	0.133333333333333
"2153"	17	3	15	0.8	0.133333333333333
"2154"	17	3	16	0.8	0.133333333333333
"2155"	17	3	17	0.8	0.133333333333333
"2156"	17	3	18	-0.1	0.95
"2157"	17	3	19	-0.7	0.233333333333333
"2158"	17	3	20	-0.6	0.35
"2159"	17	3	21	-1	0.0166666666666667
"2160"	17	3	22	-1	0.0166666666666667
"2161"	17	3	23	-0.9	0.0833333333333333
"2162"	17	3	24	-0.1	0.95
"2163"	17	3	25	-0.7	0.233333333333333
"2164"	17	3	26	-0.6	0.35
"2165"	17	3	27	-0.2	0.783333333333333
"2166"	17	3	28	-0.2	0.783333333333333
"2167"	17	3	29	0.9	0.0833333333333333
"2168"	17	3	30	0.7	0.233333333333333
"2169"	17	3	31	NA	NA
"2170"	17	3	32	1	0.0166666666666667
"2171"	17	3	33	0.9	0.0833333333333333
"2172"	17	3	34	0.707106781186547	0.181690113816209
"2173"	17	3	35	0.9	0.0833333333333333
"2174"	17	3	36	0.1	0.95
"2175"	17	3	37	0.4	0.516666666666667
"2176"	17	3	38	0.7	0.233333333333333
"2177"	17	4	6	NA	NA
"2178"	17	4	7	NA	NA
"2179"	17	4	8	NA	NA
"2180"	17	4	9	NA	NA
"2181"	17	4	10	NA	NA
"2182"	17	4	11	NA	NA
"2183"	17	4	12	NA	NA
"2184"	17	4	13	NA	NA
"2185"	17	4	14	NA	NA
"2186"	17	4	15	NA	NA
"2187"	17	4	16	NA	NA
"2188"	17	4	17	NA	NA
"2189"	17	4	18	NA	NA
"2190"	17	4	19	NA	NA
"2191"	17	4	20	NA	NA
"2192"	17	4	21	NA	NA
"2193"	17	4	22	NA	NA
"2194"	17	4	23	NA	NA
"2195"	17	4	24	NA	NA
"2196"	17	4	25	NA	NA
"2197"	17	4	26	NA	NA
"2198"	17	4	27	NA	NA
"2199"	17	4	28	NA	NA
"2200"	17	4	29	NA	NA
"2201"	17	4	30	NA	NA
"2202"	17	4	31	NA	NA
"2203"	17	4	32	NA	NA
"2204"	17	4	33	NA	NA
"2205"	17	4	34	NA	NA
"2206"	17	4	35	NA	NA
"2207"	17	4	36	NA	NA
"2208"	17	4	37	NA	NA
"2209"	17	4	38	NA	NA
"2210"	17	5	6	0.894427190999916	0.040519326353834
"2211"	17	5	7	NA	NA
"2212"	17	5	8	0.894427190999916	0.040519326353834
"2213"	17	5	9	0.8	0.133333333333333
"2214"	17	5	10	0.8	0.133333333333333
"2215"	17	5	11	0.8	0.133333333333333
"2216"	17	5	12	-0.2	0.783333333333333
"2217"	17	5	13	0	1
"2218"	17	5	14	-0.8	0.133333333333333
"2219"	17	5	15	0.8	0.133333333333333
"2220"	17	5	16	0.8	0.133333333333333
"2221"	17	5	17	0.8	0.133333333333333
"2222"	17	5	18	-0.1	0.95
"2223"	17	5	19	-0.7	0.233333333333333
"2224"	17	5	20	-0.6	0.35
"2225"	17	5	21	-1	0.0166666666666667
"2226"	17	5	22	-1	0.0166666666666667
"2227"	17	5	23	-0.9	0.0833333333333333
"2228"	17	5	24	-0.1	0.95
"2229"	17	5	25	-0.7	0.233333333333333
"2230"	17	5	26	-0.6	0.35
"2231"	17	5	27	-0.2	0.783333333333333
"2232"	17	5	28	-0.2	0.783333333333333
"2233"	17	5	29	0.9	0.0833333333333333
"2234"	17	5	30	0.7	0.233333333333333
"2235"	17	5	31	NA	NA
"2236"	17	5	32	1	0.0166666666666667
"2237"	17	5	33	0.9	0.0833333333333333
"2238"	17	5	34	0.707106781186547	0.181690113816209
"2239"	17	5	35	0.9	0.0833333333333333
"2240"	17	5	36	0.1	0.95
"2241"	17	5	37	0.4	0.516666666666667
"2242"	17	5	38	0.7	0.233333333333333
"2243"	17	6	9	0.670820393249937	0.21516994256955
"2244"	17	6	10	0.670820393249937	0.21516994256955
"2245"	17	6	11	0.670820393249937	0.21516994256955
"2246"	17	6	12	-0.111803398874989	0.857944617605099
"2247"	17	6	13	-0.111803398874989	0.857944617605099
"2248"	17	6	14	-0.670820393249937	0.21516994256955
"2249"	17	6	15	0.670820393249937	0.21516994256955
"2250"	17	6	16	0.670820393249937	0.21516994256955
"2251"	17	6	17	0.670820393249937	0.21516994256955
"2252"	17	6	18	0.335410196624968	0.581090672821711
"2253"	17	6	19	-0.335410196624968	0.581090672821711
"2254"	17	6	20	-0.223606797749979	0.717685644210786
"2255"	17	6	21	-0.894427190999916	0.0405193263538342
"2256"	17	6	22	-0.894427190999916	0.0405193263538342
"2257"	17	6	23	-0.894427190999916	0.0405193263538342
"2258"	17	6	24	0.335410196624968	0.581090672821711
"2259"	17	6	25	-0.335410196624968	0.581090672821711
"2260"	17	6	26	-0.223606797749979	0.717685644210786
"2261"	17	7	9	NA	NA
"2262"	17	7	10	NA	NA
"2263"	17	7	11	NA	NA
"2264"	17	7	12	NA	NA
"2265"	17	7	13	NA	NA
"2266"	17	7	14	NA	NA
"2267"	17	7	15	NA	NA
"2268"	17	7	16	NA	NA
"2269"	17	7	17	NA	NA
"2270"	17	7	18	NA	NA
"2271"	17	7	19	NA	NA
"2272"	17	7	20	NA	NA
"2273"	17	7	21	NA	NA
"2274"	17	7	22	NA	NA
"2275"	17	7	23	NA	NA
"2276"	17	7	24	NA	NA
"2277"	17	7	25	NA	NA
"2278"	17	7	26	NA	NA
"2279"	17	8	9	0.670820393249937	0.21516994256955
"2280"	17	8	10	0.670820393249937	0.21516994256955
"2281"	17	8	11	0.670820393249937	0.21516994256955
"2282"	17	8	12	-0.111803398874989	0.857944617605099
"2283"	17	8	13	-0.111803398874989	0.857944617605099
"2284"	17	8	14	-0.670820393249937	0.21516994256955
"2285"	17	8	15	0.670820393249937	0.21516994256955
"2286"	17	8	16	0.670820393249937	0.21516994256955
"2287"	17	8	17	0.670820393249937	0.21516994256955
"2288"	17	8	18	0.335410196624968	0.581090672821711
"2289"	17	8	19	-0.335410196624968	0.581090672821711
"2290"	17	8	20	-0.223606797749979	0.717685644210786
"2291"	17	8	21	-0.894427190999916	0.0405193263538342
"2292"	17	8	22	-0.894427190999916	0.0405193263538342
"2293"	17	8	23	-0.894427190999916	0.0405193263538342
"2294"	17	8	24	0.335410196624968	0.581090672821711
"2295"	17	8	25	-0.335410196624968	0.581090672821711
"2296"	17	8	26	-0.223606797749979	0.717685644210786
"2297"	18	3	6	-1	1
"2298"	18	3	7	NA	NA
"2299"	18	3	8	1	1
"2300"	18	3	9	-1	1
"2301"	18	3	10	1	1
"2302"	18	3	11	-1	1
"2303"	18	3	12	1	1
"2304"	18	3	13	1	1
"2305"	18	3	14	-1	1
"2306"	18	3	15	-1	1
"2307"	18	3	16	1	1
"2308"	18	3	17	-1	1
"2309"	18	3	18	-1	1
"2310"	18	3	19	-1	1
"2311"	18	3	20	-1	1
"2312"	18	3	21	1	1
"2313"	18	3	22	1	1
"2314"	18	3	23	-1	1
"2315"	18	3	24	-1	1
"2316"	18	3	25	-1	1
"2317"	18	3	26	-1	1
"2318"	18	3	27	1	1
"2319"	18	3	28	1	1
"2320"	18	3	29	1	1
"2321"	18	3	30	-1	1
"2322"	18	3	31	NA	NA
"2323"	18	3	32	1	1
"2324"	18	3	33	-1	1
"2325"	18	3	34	NA	NA
"2326"	18	3	35	1	1
"2327"	18	3	36	-1	1
"2328"	18	3	37	-1	1
"2329"	18	3	38	1	1
"2330"	18	4	6	NA	NA
"2331"	18	4	7	NA	NA
"2332"	18	4	8	NA	NA
"2333"	18	4	9	NA	NA
"2334"	18	4	10	NA	NA
"2335"	18	4	11	NA	NA
"2336"	18	4	12	NA	NA
"2337"	18	4	13	NA	NA
"2338"	18	4	14	NA	NA
"2339"	18	4	15	NA	NA
"2340"	18	4	16	NA	NA
"2341"	18	4	17	NA	NA
"2342"	18	4	18	NA	NA
"2343"	18	4	19	NA	NA
"2344"	18	4	20	NA	NA
"2345"	18	4	21	NA	NA
"2346"	18	4	22	NA	NA
"2347"	18	4	23	NA	NA
"2348"	18	4	24	NA	NA
"2349"	18	4	25	NA	NA
"2350"	18	4	26	NA	NA
"2351"	18	4	27	NA	NA
"2352"	18	4	28	NA	NA
"2353"	18	4	29	NA	NA
"2354"	18	4	30	NA	NA
"2355"	18	4	31	NA	NA
"2356"	18	4	32	NA	NA
"2357"	18	4	33	NA	NA
"2358"	18	4	34	NA	NA
"2359"	18	4	35	NA	NA
"2360"	18	4	36	NA	NA
"2361"	18	4	37	NA	NA
"2362"	18	4	38	NA	NA
"2363"	18	5	6	-1	1
"2364"	18	5	7	NA	NA
"2365"	18	5	8	1	1
"2366"	18	5	9	-1	1
"2367"	18	5	10	1	1
"2368"	18	5	11	-1	1
"2369"	18	5	12	1	1
"2370"	18	5	13	1	1
"2371"	18	5	14	-1	1
"2372"	18	5	15	-1	1
"2373"	18	5	16	1	1
"2374"	18	5	17	-1	1
"2375"	18	5	18	-1	1
"2376"	18	5	19	-1	1
"2377"	18	5	20	-1	1
"2378"	18	5	21	1	1
"2379"	18	5	22	1	1
"2380"	18	5	23	-1	1
"2381"	18	5	24	-1	1
"2382"	18	5	25	-1	1
"2383"	18	5	26	-1	1
"2384"	18	5	27	1	1
"2385"	18	5	28	1	1
"2386"	18	5	29	1	1
"2387"	18	5	30	-1	1
"2388"	18	5	31	NA	NA
"2389"	18	5	32	1	1
"2390"	18	5	33	-1	1
"2391"	18	5	34	NA	NA
"2392"	18	5	35	1	1
"2393"	18	5	36	-1	1
"2394"	18	5	37	-1	1
"2395"	18	5	38	1	1
"2396"	18	6	9	1	1
"2397"	18	6	10	-1	1
"2398"	18	6	11	1	1
"2399"	18	6	12	-1	1
"2400"	18	6	13	-1	1
"2401"	18	6	14	1	1
"2402"	18	6	15	1	1
"2403"	18	6	16	-1	1
"2404"	18	6	17	1	1
"2405"	18	6	18	1	1
"2406"	18	6	19	1	1
"2407"	18	6	20	1	1
"2408"	18	6	21	-1	1
"2409"	18	6	22	-1	1
"2410"	18	6	23	1	1
"2411"	18	6	24	1	1
"2412"	18	6	25	1	1
"2413"	18	6	26	1	1
"2414"	18	7	9	NA	NA
"2415"	18	7	10	NA	NA
"2416"	18	7	11	NA	NA
"2417"	18	7	12	NA	NA
"2418"	18	7	13	NA	NA
"2419"	18	7	14	NA	NA
"2420"	18	7	15	NA	NA
"2421"	18	7	16	NA	NA
"2422"	18	7	17	NA	NA
"2423"	18	7	18	NA	NA
"2424"	18	7	19	NA	NA
"2425"	18	7	20	NA	NA
"2426"	18	7	21	NA	NA
"2427"	18	7	22	NA	NA
"2428"	18	7	23	NA	NA
"2429"	18	7	24	NA	NA
"2430"	18	7	25	NA	NA
"2431"	18	7	26	NA	NA
"2432"	18	8	9	-1	1
"2433"	18	8	10	1	1
"2434"	18	8	11	-1	1
"2435"	18	8	12	1	1
"2436"	18	8	13	1	1
"2437"	18	8	14	-1	1
"2438"	18	8	15	-1	1
"2439"	18	8	16	1	1
"2440"	18	8	17	-1	1
"2441"	18	8	18	-1	1
"2442"	18	8	19	-1	1
"2443"	18	8	20	-1	1
"2444"	18	8	21	1	1
"2445"	18	8	22	1	1
"2446"	18	8	23	-1	1
"2447"	18	8	24	-1	1
"2448"	18	8	25	-1	1
"2449"	18	8	26	-1	1
"2450"	19	3	6	-0.612372435695794	0.143810808711604
"2451"	19	3	7	NA	NA
"2452"	19	3	8	-0.612372435695794	0.143810808711604
"2453"	19	3	9	-0.5	0.266666666666667
"2454"	19	3	10	-0.857142857142857	0.0238095238095238
"2455"	19	3	11	-0.178571428571429	0.713095238095238
"2456"	19	3	12	-0.0714285714285714	0.906349206349206
"2457"	19	3	13	0.107142857142857	0.83968253968254
"2458"	19	3	14	0.392857142857143	0.395634920634921
"2459"	19	3	15	-0.5	0.266666666666667
"2460"	19	3	16	-0.857142857142857	0.0238095238095238
"2461"	19	3	17	-0.178571428571429	0.713095238095238
"2462"	19	3	18	-0.142857142857143	0.782539682539683
"2463"	19	3	19	-0.535714285714286	0.235714285714286
"2464"	19	3	20	-0.535714285714286	0.235714285714286
"2465"	19	3	21	-0.178571428571429	0.713095238095238
"2466"	19	3	22	-0.214285714285714	0.661507936507936
"2467"	19	3	23	0.25	0.59484126984127
"2468"	19	3	24	-0.142857142857143	0.782539682539683
"2469"	19	3	25	-0.535714285714286	0.235714285714286
"2470"	19	3	26	-0.535714285714286	0.235714285714286
"2471"	19	3	27	-0.428571428571428	0.353571428571429
"2472"	19	3	28	NA	NA
"2473"	19	3	29	-0.535714285714286	0.235714285714286
"2474"	19	3	30	0.486506229855602	0.268248562317831
"2475"	19	3	31	NA	NA
"2476"	19	3	32	0.162168743285201	0.728299563082022
"2477"	19	3	33	-0.5	0.266666666666667
"2478"	19	3	34	NA	NA
"2479"	19	3	35	-0.178571428571429	0.713095238095238
"2480"	19	3	36	-0.321428571428571	0.497619047619048
"2481"	19	3	37	-0.714285714285714	0.0880952380952381
"2482"	19	3	38	-0.428571428571428	0.353571428571429
"2483"	19	4	6	NA	NA
"2484"	19	4	7	NA	NA
"2485"	19	4	8	NA	NA
"2486"	19	4	9	NA	NA
"2487"	19	4	10	NA	NA
"2488"	19	4	11	NA	NA
"2489"	19	4	12	NA	NA
"2490"	19	4	13	NA	NA
"2491"	19	4	14	NA	NA
"2492"	19	4	15	NA	NA
"2493"	19	4	16	NA	NA
"2494"	19	4	17	NA	NA
"2495"	19	4	18	NA	NA
"2496"	19	4	19	NA	NA
"2497"	19	4	20	NA	NA
"2498"	19	4	21	NA	NA
"2499"	19	4	22	NA	NA
"2500"	19	4	23	NA	NA
"2501"	19	4	24	NA	NA
"2502"	19	4	25	NA	NA
"2503"	19	4	26	NA	NA
"2504"	19	4	27	NA	NA
"2505"	19	4	28	NA	NA
"2506"	19	4	29	NA	NA
"2507"	19	4	30	NA	NA
"2508"	19	4	31	NA	NA
"2509"	19	4	32	NA	NA
"2510"	19	4	33	NA	NA
"2511"	19	4	34	NA	NA
"2512"	19	4	35	NA	NA
"2513"	19	4	36	NA	NA
"2514"	19	4	37	NA	NA
"2515"	19	4	38	NA	NA
"2516"	19	5	6	0.204124145231932	0.660642155240651
"2517"	19	5	7	NA	NA
"2518"	19	5	8	0.204124145231932	0.660642155240651
"2519"	19	5	9	0.107142857142857	0.83968253968254
"2520"	19	5	10	0.107142857142857	0.83968253968254
"2521"	19	5	11	0.892857142857143	0.0123015873015873
"2522"	19	5	12	-0.107142857142857	0.83968253968254
"2523"	19	5	13	0.357142857142857	0.444444444444444
"2524"	19	5	14	-0.785714285714285	0.048015873015873
"2525"	19	5	15	0.107142857142857	0.83968253968254
"2526"	19	5	16	0.107142857142857	0.83968253968254
"2527"	19	5	17	0.892857142857143	0.0123015873015873
"2528"	19	5	18	-0.607142857142857	0.166666666666667
"2529"	19	5	19	-0.678571428571428	0.10952380952381
"2530"	19	5	20	0.178571428571429	0.713095238095238
"2531"	19	5	21	-0.0357142857142857	0.963492063492064
"2532"	19	5	22	-0.142857142857143	0.782539682539683
"2533"	19	5	23	-0.857142857142857	0.0238095238095238
"2534"	19	5	24	-0.607142857142857	0.166666666666667
"2535"	19	5	25	-0.678571428571428	0.10952380952381
"2536"	19	5	26	0.178571428571429	0.713095238095238
"2537"	19	5	27	-0.321428571428571	0.497619047619048
"2538"	19	5	28	NA	NA
"2539"	19	5	29	0.535714285714286	0.235714285714286
"2540"	19	5	30	0.738768719410358	0.0578584968956928
"2541"	19	5	31	NA	NA
"2542"	19	5	32	0.954993710457292	0.000805535336301762
"2543"	19	5	33	0.178571428571429	0.713095238095238
"2544"	19	5	34	NA	NA
"2545"	19	5	35	0.892857142857143	0.0123015873015873
"2546"	19	5	36	-0.357142857142857	0.444444444444444
"2547"	19	5	37	0.178571428571429	0.713095238095238
"2548"	19	5	38	0.25	0.59484126984127
"2549"	19	6	9	0.408248290463863	0.363217467649123
"2550"	19	6	10	0.612372435695794	0.143810808711604
"2551"	19	6	11	0.408248290463863	0.363217467649123
"2552"	19	6	12	0	1
"2553"	19	6	13	0	1
"2554"	19	6	14	-0.408248290463863	0.363217467649122
"2555"	19	6	15	0.408248290463863	0.363217467649123
"2556"	19	6	16	0.612372435695794	0.143810808711604
"2557"	19	6	17	0.408248290463863	0.363217467649123
"2558"	19	6	18	0.204124145231932	0.660642155240651
"2559"	19	6	19	0.408248290463863	0.363217467649123
"2560"	19	6	20	0.408248290463863	0.363217467649123
"2561"	19	6	21	0.204124145231932	0.660642155240651
"2562"	19	6	22	0	1
"2563"	19	6	23	-0.408248290463863	0.363217467649122
"2564"	19	6	24	0.204124145231932	0.660642155240651
"2565"	19	6	25	0.408248290463863	0.363217467649123
"2566"	19	6	26	0.408248290463863	0.363217467649123
"2567"	19	7	9	NA	NA
"2568"	19	7	10	NA	NA
"2569"	19	7	11	NA	NA
"2570"	19	7	12	NA	NA
"2571"	19	7	13	NA	NA
"2572"	19	7	14	NA	NA
"2573"	19	7	15	NA	NA
"2574"	19	7	16	NA	NA
"2575"	19	7	17	NA	NA
"2576"	19	7	18	NA	NA
"2577"	19	7	19	NA	NA
"2578"	19	7	20	NA	NA
"2579"	19	7	21	NA	NA
"2580"	19	7	22	NA	NA
"2581"	19	7	23	NA	NA
"2582"	19	7	24	NA	NA
"2583"	19	7	25	NA	NA
"2584"	19	7	26	NA	NA
"2585"	19	8	9	0.408248290463863	0.363217467649123
"2586"	19	8	10	0.612372435695794	0.143810808711604
"2587"	19	8	11	0.408248290463863	0.363217467649123
"2588"	19	8	12	0	1
"2589"	19	8	13	0	1
"2590"	19	8	14	-0.408248290463863	0.363217467649122
"2591"	19	8	15	0.408248290463863	0.363217467649123
"2592"	19	8	16	0.612372435695794	0.143810808711604
"2593"	19	8	17	0.408248290463863	0.363217467649123
"2594"	19	8	18	0.204124145231932	0.660642155240651
"2595"	19	8	19	0.408248290463863	0.363217467649123
"2596"	19	8	20	0.408248290463863	0.363217467649123
"2597"	19	8	21	0.204124145231932	0.660642155240651
"2598"	19	8	22	0	1
"2599"	19	8	23	-0.408248290463863	0.363217467649122
"2600"	19	8	24	0.204124145231932	0.660642155240651
"2601"	19	8	25	0.408248290463863	0.363217467649123
"2602"	19	8	26	0.408248290463863	0.363217467649123
"2603"	20	3	6	0.477448033688405	0.084258016002955
"2604"	20	3	7	NA	NA
"2605"	20	3	8	0.569857330531322	0.0333806534014019
"2606"	20	3	9	0.52967032967033	0.0543996382045325
"2607"	20	3	10	0.393406593406593	0.165148135976131
"2608"	20	3	11	0.542857142857143	0.0478869992419066
"2609"	20	3	12	0.52967032967033	0.0543996382045325
"2610"	20	3	13	0.318681318681319	0.266538195204492
"2611"	20	3	14	0.0681318681318681	0.820100837854584
"2612"	20	3	15	0.52967032967033	0.0543996382045325
"2613"	20	3	16	0.393406593406593	0.165148135976131
"2614"	20	3	17	0.542857142857143	0.0478869992419066
"2615"	20	3	18	0.0989010989010989	0.738503081250951
"2616"	20	3	19	-0.00659340659340659	0.987912886056802
"2617"	20	3	20	0.454945054945055	0.104380288916604
"2618"	20	3	21	0.274725274725275	0.341083289321238
"2619"	20	3	22	0.301098901098901	0.295027250989737
"2620"	20	3	23	-0.410989010989011	0.145790200792203
"2621"	20	3	24	0.0989010989010989	0.738503081250951
"2622"	20	3	25	-0.00659340659340659	0.987912886056802
"2623"	20	3	26	0.454945054945055	0.104380288916604
"2624"	20	3	27	-0.0901098901098901	0.761584492880023
"2625"	20	3	28	-0.0725274725274725	0.808313874049905
"2626"	20	3	29	0.301098901098901	0.295027250989737
"2627"	20	3	30	0.0769230769230769	0.796566427832341
"2628"	20	3	31	0.309609412269202	0.281392168621316
"2629"	20	3	32	0.406593406593407	0.150475191157159
"2630"	20	3	33	0.454945054945055	0.104380288916604
"2631"	20	3	34	0.236090809423252	0.416450009224277
"2632"	20	3	35	0.494505494505494	0.0749833058965218
"2633"	20	3	36	0.331868131868132	0.246339176413268
"2634"	20	3	37	0.0945054945054945	0.750018295564461
"2635"	20	3	38	-0.0813186813186813	0.784860840614789
"2636"	20	4	6	0.452296786868775	0.104419125783393
"2637"	20	4	7	NA	NA
"2638"	20	4	8	0.510802838901552	0.0619622336478906
"2639"	20	4	9	0.492259139326122	0.0737570803794991
"2640"	20	4	10	0.352898104448407	0.215857164241577
"2641"	20	4	11	0.519232242850841	0.057075241587735
"2642"	20	4	12	0.541709829121441	0.0454084442678338
"2643"	20	4	13	0.433817415022564	0.121196528803913
"2644"	20	4	14	0.218032586824812	0.453963653506105
"2645"	20	4	15	0.492259139326122	0.0737570803794991
"2646"	20	4	16	0.352898104448407	0.215857164241577
"2647"	20	4	17	0.519232242850841	0.057075241587735
"2648"	20	4	18	0.128122241742415	0.662473243929366
"2649"	20	4	19	0.0696805174388575	0.812890226194927
"2650"	20	4	20	0.420330863260205	0.134536367717839
"2651"	20	4	21	0.442808449530804	0.112820111142548
"2652"	20	4	22	0.447303966784924	0.108784158365776
"2653"	20	4	23	-0.375375690719007	0.185977595180569
"2654"	20	4	24	0.128122241742415	0.662473243929366
"2655"	20	4	25	0.0696805174388575	0.812890226194927
"2656"	20	4	26	0.420330863260205	0.134536367717839
"2657"	20	4	27	0.110140172725936	0.707788200098231
"2658"	20	4	28	0.105644655471816	0.719265604705871
"2659"	20	4	29	0.379871207973126	0.180338712131547
"2660"	20	4	30	0.321429483669569	0.262451205641476
"2661"	20	4	31	0.387012863708054	0.171609587818546
"2662"	20	4	32	0.537214311867321	0.0475884453269799
"2663"	20	4	33	0.406844311497845	0.148826933302677
"2664"	20	4	34	0.393301410267495	0.164154437055511
"2665"	20	4	35	0.456295001293164	0.101011802928811
"2666"	20	4	36	0.245005690349531	0.398536928223999
"2667"	20	4	37	0.0741760346929773	0.801032381556135
"2668"	20	4	38	-0.173077414283614	0.554042728154023
"2669"	20	5	6	0.220022135340279	0.449751601589508
"2670"	20	5	7	NA	NA
"2671"	20	5	8	0.708471275795698	0.00456728440806386
"2672"	20	5	9	0.810989010989011	0.000712892978214305
"2673"	20	5	10	0.78021978021978	0.00157790650631308
"2674"	20	5	11	0.92967032967033	0
"2675"	20	5	12	0.767032967032967	0.00210527908220405
"2676"	20	5	13	0.679120879120879	0.00953098125184563
"2677"	20	5	14	-0.437362637362637	0.119783869785726
"2678"	20	5	15	0.810989010989011	0.000712892978214305
"2679"	20	5	16	0.78021978021978	0.00157790650631308
"2680"	20	5	17	0.92967032967033	0
"2681"	20	5	18	0.428571428571429	0.128058002872677
"2682"	20	5	19	0.375824175824176	0.186181455780064
